사용본거지 시군구,읍면동 (행정동),연료,계,관용_승용,관용_승합,관용_화물,관용_특수,자가용_승용,자가용승합,자가용화물,자가용특수,영업용_승용,영업용승합,영업용화물,영업용특수
서울특별시 중랑구,중랑구 중화1동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 중랑구,중랑구 중화1동 ,기타연료,9,0,0,0,0,3,1,1,4,0,0,0,0
서울특별시 중랑구,중랑구 중화2동 ,휘발유,2895,0,1,0,0,0,2884,1,9,0,0,0,0
서울특별시 중랑구,중랑구 중화2동 ,경유,2402,0,0,0,0,4,1385,181,721,14,0,0,97
서울특별시 중랑구,중랑구 중화2동 ,엘피지,667,0,0,0,0,0,380,40,72,0,153,0,22
서울특별시 중랑구,중랑구 중화2동 ,전기,42,0,0,0,0,0,19,0,5,0,6,0,12
서울특별시 중랑구,중랑구 중화2동 ,하이브리드,168,0,0,0,0,0,168,0,0,0,0,0,0
서울특별시 중랑구,중랑구 중화2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 중랑구,중랑구 중화2동 ,기타연료,8,0,0,0,0,1,0,2,5,0,0,0,0
서울특별시 중랑구,중랑구 묵1동 ,휘발유,5390,0,0,0,0,0,5377,5,5,0,3,0,0
서울특별시 중랑구,중랑구 묵1동 ,경유,3867,0,0,0,0,22,2412,265,829,19,0,6,314
서울특별시 중랑구,중랑구 묵1동 ,엘피지,849,0,0,0,0,1,562,44,60,0,155,1,26
서울특별시 중랑구,중랑구 묵1동 ,전기,66,0,0,0,0,0,46,0,5,0,8,0,7
서울특별시 중랑구,중랑구 묵1동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵1동 ,하이브리드,412,0,0,0,0,0,412,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵1동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵1동 ,기타연료,24,0,0,0,0,3,0,7,11,0,0,0,3
서울특별시 중랑구,중랑구 묵2동 ,휘발유,2625,0,0,0,0,0,2619,1,5,0,0,0,0
서울특별시 중랑구,중랑구 묵2동 ,경유,2269,0,0,0,0,11,1261,150,513,44,0,0,290
서울특별시 중랑구,중랑구 묵2동 ,엘피지,548,0,0,0,0,0,338,33,33,0,126,1,17
서울특별시 중랑구,중랑구 묵2동 ,전기,28,0,0,0,0,0,10,0,1,0,4,0,13
서울특별시 중랑구,중랑구 묵2동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵2동 ,하이브리드,143,0,0,0,0,0,143,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵2동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 중랑구,중랑구 묵2동 ,기타연료,3,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시 중랑구,중랑구 망우본동 ,휘발유,4793,0,0,0,0,0,4758,5,10,0,20,0,0
서울특별시 중랑구,중랑구 망우본동 ,경유,4088,0,0,0,0,10,2401,307,1165,18,2,0,185
서울특별시 중랑구,중랑구 망우본동 ,엘피지,1850,0,0,0,0,0,642,51,101,0,1024,5,27
서울특별시 중랑구,중랑구 망우본동 ,전기,122,0,0,0,0,0,47,0,10,0,39,0,26
서울특별시 중랑구,중랑구 망우본동 ,CNG,3,0,0,0,0,0,2,0,1,0,0,0,0
서울특별시 중랑구,중랑구 망우본동 ,하이브리드,310,0,0,0,0,0,309,0,0,0,1,0,0
서울특별시 중랑구,중랑구 망우본동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 중랑구,중랑구 망우본동 ,기타연료,19,0,0,0,0,4,0,6,8,0,0,0,1
서울특별시 중랑구,중랑구 망우3동 ,휘발유,2024,0,0,0,0,0,1968,0,8,0,48,0,0
서울특별시 중랑구,중랑구 망우3동 ,경유,1866,0,0,0,0,6,976,139,620,11,21,3,90
서울특별시 중랑구,중랑구 망우3동 ,엘피지,1201,0,0,0,0,0,291,37,44,0,804,8,17
서울특별시 중랑구,중랑구 망우3동 ,전기,65,0,0,0,0,0,12,0,5,0,38,0,10
서울특별시 중랑구,중랑구 망우3동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 중랑구,중랑구 망우3동 ,하이브리드,110,0,0,0,0,0,108,0,0,0,2,0,0
서울특별시 중랑구,중랑구 망우3동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 중랑구,중랑구 망우3동 ,기타연료,4,0,0,0,0,1,1,1,1,0,0,0,0
서울특별시 중랑구,중랑구 신내1동 ,휘발유,6001,0,2,0,0,0,5996,0,3,0,0,0,0
서울특별시 중랑구,중랑구 신내1동 ,경유,4753,1,3,3,42,12,2950,312,1157,31,0,41,201
서울특별시 중랑구,중랑구 신내1동 ,엘피지,1317,0,0,0,0,0,775,50,85,0,377,0,30
서울특별시 중랑구,중랑구 신내1동 ,전기,124,0,4,0,0,0,67,0,7,0,27,11,8
서울특별시 중랑구,중랑구 신내1동 ,CNG,96,0,0,0,5,0,4,0,2,0,0,85,0
서울특별시 중랑구,중랑구 신내1동 ,하이브리드,473,0,5,0,0,0,468,0,0,0,0,0,0
서울특별시 중랑구,중랑구 신내1동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 중랑구,중랑구 신내1동 ,기타연료,46,0,0,0,0,5,0,9,21,0,0,0,11
서울특별시 중랑구,중랑구 신내2동 ,휘발유,3294,0,15,0,1,0,3271,1,4,0,2,0,0
서울특별시 중랑구,중랑구 신내2동 ,경유,2330,14,9,28,54,6,1444,130,539,12,1,19,74
서울특별시 중랑구,중랑구 신내2동 ,엘피지,908,0,0,1,1,0,422,22,39,0,409,1,13
서울특별시 중랑구,중랑구 신내2동 ,전기,81,1,31,0,1,0,22,0,8,0,10,0,8
서울특별시 중랑구,중랑구 신내2동 ,CNG,4,0,0,2,0,0,1,0,1,0,0,0,0
서울특별시 중랑구,중랑구 신내2동 ,하이브리드,261,0,4,0,0,0,247,0,0,0,10,0,0
서울특별시 중랑구,중랑구 신내2동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 중랑구,중랑구 신내2동 ,기타연료,12,0,0,0,1,0,0,2,6,0,0,0,3
서울특별시 중랑구,중랑구 기타1,휘발유,46,0,0,0,0,0,44,1,1,0,0,0,0
서울특별시 중랑구,중랑구 기타1,경유,54,0,0,0,0,0,2,6,46,0,0,0,0
서울특별시 성북구,성북구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 기타,경유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 성북동 ,휘발유,2724,0,0,0,0,0,2717,3,3,0,1,0,0
서울특별시 성북구,성북구 성북동 ,경유,1485,0,0,2,0,2,1073,131,260,2,0,0,15
서울특별시 성북구,성북구 성북동 ,엘피지,269,0,0,1,0,0,178,16,32,0,33,1,8
서울특별시 성북구,성북구 성북동 ,전기,53,0,0,0,0,0,48,0,2,0,2,0,1
서울특별시 성북구,성북구 성북동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 성북동 ,하이브리드,234,0,0,0,0,0,234,0,0,0,0,0,0
서울특별시 성북구,성북구 성북동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 성북구,성북구 성북동 ,기타연료,11,0,0,0,0,1,0,2,8,0,0,0,0
서울특별시 성북구,성북구 삼선동 ,휘발유,2973,0,22,0,0,0,2946,1,4,0,0,0,0
서울특별시 성북구,성북구 삼선동 ,경유,2110,1,11,14,83,5,1398,144,396,1,0,9,48
서울특별시 성북구,성북구 삼선동 ,엘피지,340,0,0,2,0,1,198,25,39,0,57,1,17
서울특별시 성북구,성북구 삼선동 ,전기,71,0,31,0,3,0,20,0,5,0,5,0,7
서울특별시 성북구,성북구 삼선동 ,CNG,12,0,0,2,10,0,0,0,0,0,0,0,0
서울특별시 성북구,성북구 삼선동 ,하이브리드,246,0,1,0,0,0,245,0,0,0,0,0,0
서울특별시 성북구,성북구 삼선동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 성북구,성북구 삼선동 ,기타연료,16,0,0,0,0,0,0,3,13,0,0,0,0
서울특별시 성북구,성북구 동선동 ,휘발유,1829,0,0,0,0,0,1826,1,2,0,0,0,0
서울특별시 성북구,성북구 동선동 ,경유,1233,0,0,1,0,2,752,105,220,2,1,123,27
서울특별시 성북구,성북구 동선동 ,엘피지,216,0,0,0,0,0,154,12,19,0,26,0,5
서울특별시 성북구,성북구 동선동 ,전기,16,0,0,0,0,0,11,0,0,0,2,2,1
서울특별시 성북구,성북구 동선동 ,CNG,8,0,0,0,0,0,0,0,0,0,0,8,0
서울특별시 성북구,성북구 동선동 ,하이브리드,112,0,1,0,0,0,111,0,0,0,0,0,0
서울특별시 성북구,성북구 동선동 ,기타연료,5,0,0,0,0,1,0,1,3,0,0,0,0
서울특별시 성북구,성북구 돈암1동 ,휘발유,2349,0,0,0,0,0,2346,0,2,0,1,0,0
서울특별시 성북구,성북구 돈암1동 ,경유,1291,0,0,0,0,1,953,94,203,1,0,0,39
서울특별시 성북구,성북구 돈암1동 ,엘피지,280,0,0,0,0,1,193,14,17,0,49,0,6
서울특별시 성북구,성북구 돈암1동 ,전기,27,0,0,0,0,0,20,0,2,0,3,0,2
서울특별시 성북구,성북구 돈암1동 ,CNG,3,0,0,0,0,0,1,2,0,0,0,0,0
서울특별시 성북구,성북구 돈암1동 ,하이브리드,199,0,0,0,0,0,199,0,0,0,0,0,0
서울특별시 성북구,성북구 돈암1동 ,기타연료,12,0,0,0,0,0,0,4,8,0,0,0,0
서울특별시 성북구,성북구 돈암2동 ,휘발유,4488,0,0,0,0,0,4478,2,8,0,0,0,0
서울특별시 성북구,성북구 돈암2동 ,경유,2150,0,0,0,0,4,1795,89,229,4,0,0,29
서울특별시 성북구,성북구 돈암2동 ,엘피지,364,0,0,0,0,0,260,17,19,0,57,0,11
서울특별시 성북구,성북구 돈암2동 ,전기,66,0,0,0,0,0,59,0,1,0,3,0,3
서울특별시 성북구,성북구 돈암2동 ,하이브리드,478,0,0,0,0,0,478,0,0,0,0,0,0
서울특별시 성북구,성북구 돈암2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 돈암2동 ,기타연료,25,0,0,0,0,7,0,6,12,0,0,0,0
서울특별시 성북구,성북구 안암동 ,휘발유,1596,0,0,0,0,0,1589,1,6,0,0,0,0
서울특별시 성북구,성북구 안암동 ,경유,1122,0,0,0,0,4,715,102,273,2,0,0,26
서울특별시 성북구,성북구 안암동 ,엘피지,238,0,0,0,0,0,160,17,16,0,28,1,16
서울특별시 성북구,성북구 안암동 ,전기,20,0,0,0,0,0,16,0,0,0,0,0,4
서울특별시 성북구,성북구 안암동 ,하이브리드,109,0,0,0,0,0,109,0,0,0,0,0,0
서울특별시 성북구,성북구 안암동 ,기타연료,7,0,0,0,0,3,0,2,2,0,0,0,0
서울특별시 성북구,성북구 보문동 ,휘발유,2282,0,0,0,0,0,2277,3,2,0,0,0,0
서울특별시 성북구,성북구 보문동 ,경유,1658,0,0,0,0,1,1089,99,382,1,1,54,31
서울특별시 성북구,성북구 보문동 ,엘피지,402,0,0,0,0,0,159,10,31,0,188,2,12
서울특별시 성북구,성북구 보문동 ,전기,47,0,0,0,0,0,34,0,3,0,6,0,4
서울특별시 성북구,성북구 보문동 ,하이브리드,186,0,0,0,0,0,186,0,0,0,0,0,0
서울특별시 성북구,성북구 보문동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 성북구,성북구 보문동 ,기타연료,9,0,0,0,0,2,0,2,5,0,0,0,0
서울특별시 성북구,성북구 정릉1동 ,휘발유,2853,0,0,0,0,0,2850,1,2,0,0,0,0
서울특별시 성북구,성북구 정릉1동 ,경유,1948,0,0,0,0,6,1322,141,337,6,0,36,100
서울특별시 성북구,성북구 정릉1동 ,엘피지,474,0,0,0,0,0,274,16,28,0,145,2,9
서울특별시 성북구,성북구 정릉1동 ,전기,120,0,0,0,0,0,26,0,3,0,5,82,4
서울특별시 성북구,성북구 정릉1동 ,CNG,482,0,0,0,0,0,1,0,0,0,0,481,0
서울특별시 성북구,성북구 정릉1동 ,하이브리드,261,0,0,0,0,0,256,0,0,0,2,3,0
서울특별시 성북구,성북구 정릉1동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉1동 ,기타연료,11,0,0,0,0,2,0,4,5,0,0,0,0
서울특별시 성북구,성북구 정릉2동 ,휘발유,3383,0,0,0,0,0,3379,1,3,0,0,0,0
서울특별시 성북구,성북구 정릉2동 ,경유,2168,0,0,0,0,7,1533,141,382,8,2,0,95
서울특별시 성북구,성북구 정릉2동 ,엘피지,538,0,0,0,0,0,335,30,34,0,113,3,23
서울특별시 성북구,성북구 정릉2동 ,전기,54,0,0,0,0,0,36,0,5,0,6,0,7
서울특별시 성북구,성북구 정릉2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉2동 ,하이브리드,278,0,0,0,0,0,278,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉2동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉2동 ,기타연료,15,0,0,0,0,1,0,2,12,0,0,0,0
서울특별시 성북구,성북구 정릉3동 ,휘발유,1788,0,0,0,0,0,1784,1,3,0,0,0,0
서울특별시 성북구,성북구 정릉3동 ,경유,1270,0,0,0,0,2,811,119,288,6,0,0,44
서울특별시 성북구,성북구 정릉3동 ,엘피지,380,0,0,0,0,0,199,5,21,0,148,1,6
서울특별시 성북구,성북구 정릉3동 ,전기,21,0,0,0,0,0,14,0,0,0,2,0,5
서울특별시 성북구,성북구 정릉3동 ,CNG,14,0,0,0,0,0,0,0,0,0,0,14,0
서울특별시 성북구,성북구 정릉3동 ,하이브리드,136,0,0,0,0,0,135,0,0,0,1,0,0
서울특별시 성북구,성북구 정릉3동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉3동 ,기타연료,5,0,0,0,0,1,0,2,2,0,0,0,0
서울특별시 성북구,성북구 정릉4동 ,휘발유,3832,0,0,0,0,0,3823,1,8,0,0,0,0
서울특별시 성북구,성북구 정릉4동 ,경유,2352,0,0,0,0,8,1714,141,417,4,1,8,59
서울특별시 성북구,성북구 정릉4동 ,엘피지,558,0,0,0,0,0,348,16,37,0,139,2,16
서울특별시 성북구,성북구 정릉4동 ,전기,66,0,0,0,0,0,34,0,2,0,4,20,6
서울특별시 성북구,성북구 정릉4동 ,CNG,83,0,0,0,0,0,1,0,0,0,0,82,0
서울특별시 성북구,성북구 정릉4동 ,하이브리드,325,0,0,0,0,0,325,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉4동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 성북구,성북구 정릉4동 ,기타연료,16,0,0,0,0,1,1,4,10,0,0,0,0
서울특별시 성북구,성북구 길음1동 ,휘발유,6238,0,0,0,0,0,6227,5,6,0,0,0,0
서울특별시 성북구,성북구 길음1동 ,경유,3214,0,0,0,0,4,2664,137,354,6,0,0,49
서울특별시 성북구,성북구 길음1동 ,엘피지,581,0,0,0,0,0,410,28,50,0,76,1,16
서울특별시 성북구,성북구 길음1동 ,전기,80,0,0,0,0,0,69,0,3,0,5,0,3
서울특별시 성북구,성북구 길음1동 ,CNG,14,0,0,0,0,0,5,0,0,0,0,9,0
서울특별시 성북구,성북구 길음1동 ,하이브리드,588,0,0,0,0,0,588,0,0,0,0,0,0
서울특별시 성북구,성북구 길음1동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 성북구,성북구 길음1동 ,기타연료,23,0,0,0,0,4,0,8,11,0,0,0,0
서울특별시 성북구,성북구 길음2동 ,휘발유,3544,0,3,0,0,0,3531,3,3,0,4,0,0
서울특별시 성북구,성북구 길음2동 ,경유,2113,0,0,5,8,5,1595,117,337,2,4,1,39
서울특별시 성북구,성북구 길음2동 ,엘피지,386,0,0,0,13,0,256,26,24,0,63,1,3
서울특별시 성북구,성북구 길음2동 ,전기,65,0,1,0,0,0,51,0,7,0,3,0,3
서울특별시 성북구,성북구 길음2동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 길음2동 ,하이브리드,321,0,0,0,0,0,321,0,0,0,0,0,0
서울특별시 성북구,성북구 길음2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 길음2동 ,기타연료,14,0,0,0,0,6,0,2,6,0,0,0,0
서울특별시 성북구,성북구 종암동 ,휘발유,5502,0,3,0,0,0,5480,2,9,0,8,0,0
서울특별시 성북구,성북구 종암동 ,경유,3773,7,1,12,8,9,2610,242,685,12,4,14,169
서울특별시 성북구,성북구 종암동 ,엘피지,744,0,0,0,0,0,489,39,63,0,127,0,26
서울특별시 성북구,성북구 종암동 ,전기,75,0,5,0,0,0,52,0,11,0,2,0,5
서울특별시 성북구,성북구 종암동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성북구,성북구 종암동 ,하이브리드,476,0,1,0,0,0,474,0,0,0,1,0,0
서울특별시 성북구,성북구 종암동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 종암동 ,기타연료,26,1,0,0,0,3,0,5,15,0,0,0,2
서울특별시 성북구,성북구 월곡1동 ,휘발유,3902,0,5,0,0,0,3895,2,0,0,0,0,0
서울특별시 성북구,성북구 월곡1동 ,경유,2649,0,1,0,15,9,1842,169,500,10,1,0,102
서울특별시 성북구,성북구 월곡1동 ,엘피지,556,0,0,0,0,0,372,30,39,0,101,0,14
서울특별시 성북구,성북구 월곡1동 ,전기,20,0,0,0,0,0,10,0,5,0,4,0,1
서울특별시 성북구,성북구 월곡1동 ,하이브리드,331,0,1,0,0,0,330,0,0,0,0,0,0
서울특별시 성북구,성북구 월곡1동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 성북구,성북구 월곡1동 ,기타연료,17,0,0,0,0,4,0,2,11,0,0,0,0
서울특별시 성북구,성북구 월곡2동 ,휘발유,2701,0,4,0,0,0,2679,0,7,0,11,0,0
서울특별시 성북구,성북구 월곡2동 ,경유,1879,0,3,5,6,5,1266,124,392,11,7,3,57
서울특별시 성북구,성북구 월곡2동 ,엘피지,424,0,0,0,0,0,263,20,31,0,92,0,18
서울특별시 성북구,성북구 월곡2동 ,전기,58,0,0,0,0,0,34,0,1,0,6,0,17
서울특별시 성북구,성북구 월곡2동 ,하이브리드,205,0,0,0,0,0,204,0,0,0,1,0,0
서울특별시 성북구,성북구 월곡2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 월곡2동 ,기타연료,7,0,0,0,0,1,0,2,3,0,0,0,1
서울특별시 성북구,성북구 장위1동 ,휘발유,3201,0,0,0,0,0,3193,3,5,0,0,0,0
서울특별시 성북구,성북구 장위1동 ,경유,2516,0,0,0,0,7,1593,187,602,10,7,12,98
서울특별시 성북구,성북구 장위1동 ,엘피지,510,0,0,0,0,1,326,36,42,0,91,1,13
서울특별시 성북구,성북구 장위1동 ,전기,53,0,0,0,0,0,34,0,8,0,3,0,8
서울특별시 성북구,성북구 장위1동 ,CNG,7,0,0,0,0,0,2,1,0,0,0,4,0
서울특별시 성북구,성북구 장위1동 ,하이브리드,236,0,0,0,0,0,235,0,0,0,1,0,0
서울특별시 성북구,성북구 장위1동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성북구,성북구 장위1동 ,기타연료,10,0,0,0,0,1,0,3,6,0,0,0,0
서울특별시 성북구,성북구 장위2동 ,휘발유,1576,0,0,0,0,0,1572,0,4,0,0,0,0
서울특별시 성북구,성북구 장위2동 ,경유,1284,0,0,0,0,2,759,102,357,5,0,13,46
서울특별시 성북구,성북구 장위2동 ,엘피지,305,0,0,0,0,0,178,17,26,0,74,0,10
서울특별시 성북구,성북구 장위2동 ,전기,24,0,0,0,0,0,13,0,1,0,6,0,4
서울특별시 성북구,성북구 장위2동 ,CNG,3,0,0,0,0,0,0,0,0,0,0,3,0
서울특별시 성북구,성북구 장위2동 ,하이브리드,93,0,0,0,0,0,93,0,0,0,0,0,0
서울특별시 성북구,성북구 장위2동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 장위2동 ,기타연료,4,0,0,0,0,1,0,1,2,0,0,0,0
서울특별시 성북구,성북구 장위3동 ,휘발유,2656,0,0,0,0,0,2650,0,5,0,1,0,0
서울특별시 성북구,성북구 장위3동 ,경유,1714,0,0,0,0,3,1264,91,301,5,0,0,50
서울특별시 성북구,성북구 장위3동 ,엘피지,381,0,0,0,0,0,263,19,27,0,67,0,5
서울특별시 성북구,성북구 장위3동 ,전기,46,0,0,0,0,0,32,0,4,0,2,0,8
서울특별시 성북구,성북구 장위3동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성북구,성북구 장위3동 ,하이브리드,265,0,0,0,0,0,265,0,0,0,0,0,0
서울특별시 성북구,성북구 장위3동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성북구,성북구 장위3동 ,기타연료,18,0,0,0,0,4,0,1,13,0,0,0,0
서울특별시 성북구,성북구 석관동 ,휘발유,4588,0,1,0,0,0,4566,2,10,0,9,0,0
서울특별시 성북구,성북구 석관동 ,경유,3690,0,0,3,3,7,2216,212,931,12,12,45,249
서울특별시 성북구,성북구 석관동 ,엘피지,975,0,0,0,0,1,542,31,70,0,304,2,25
서울특별시 성북구,성북구 석관동 ,전기,62,0,0,0,0,0,32,0,6,0,9,0,15
서울특별시 성북구,성북구 석관동 ,CNG,84,0,0,0,0,0,1,0,0,0,0,83,0
서울특별시 성북구,성북구 석관동 ,하이브리드,332,0,0,0,0,0,332,0,0,0,0,0,0
서울특별시 성북구,성북구 석관동 ,수소,6,0,0,0,0,0,6,0,0,0,0,0,0
서울특별시 성북구,성북구 석관동 ,기타연료,15,0,0,0,0,3,0,3,9,0,0,0,0
서울특별시 성북구,성북구 기타1,휘발유,96,0,0,0,0,0,95,0,1,0,0,0,0
서울특별시 성북구,성북구 기타1,경유,69,0,0,0,0,0,1,22,46,0,0,0,0
서울특별시 성북구,성북구 기타1,엘피지,1,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 성북구,성북구 기타1,기타연료,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강북구,강북구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강북구,강북구 삼양동 ,휘발유,2843,0,0,0,0,1,2836,2,4,0,0,0,0
서울특별시 강북구,강북구 삼양동 ,경유,2178,0,0,0,1,6,1415,146,511,7,0,6,86
서울특별시 강북구,강북구 삼양동 ,엘피지,636,0,0,0,0,0,381,25,39,0,167,0,24
서울특별시 강북구,강북구 삼양동 ,전기,47,0,0,0,0,0,25,0,4,0,7,0,11
서울특별시 강북구,강북구 삼양동 ,CNG,9,0,0,0,0,0,1,0,0,0,0,8,0
서울특별시 강북구,강북구 삼양동 ,하이브리드,193,0,0,0,0,0,193,0,0,0,0,0,0
서울특별시 강북구,강북구 삼양동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 강북구,강북구 삼양동 ,기타연료,12,0,0,0,0,1,0,3,8,0,0,0,0
서울특별시 강북구,강북구 미아동 ,휘발유,2314,0,0,0,0,0,2305,1,8,0,0,0,0
서울특별시 강북구,강북구 미아동 ,경유,1792,0,0,0,0,8,1085,169,466,1,0,2,61
서울특별시 강북구,강북구 미아동 ,엘피지,477,0,0,0,0,0,265,23,50,0,125,0,14
서울특별시 강북구,강북구 미아동 ,전기,33,0,0,0,0,0,17,0,4,0,6,0,6
서울특별시 강북구,강북구 미아동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강북구,강북구 미아동 ,하이브리드,144,0,0,0,0,0,144,0,0,0,0,0,0
서울특별시 강북구,강북구 미아동 ,기타연료,6,0,0,0,0,0,0,1,5,0,0,0,0
서울특별시 강북구,강북구 송중동 ,휘발유,3603,0,3,0,0,0,3591,0,9,0,0,0,0
서울특별시 강북구,강북구 송중동 ,경유,2448,0,1,0,0,10,1626,194,529,5,0,0,83
서울특별시 강북구,강북구 송중동 ,엘피지,645,0,0,0,0,1,417,27,35,0,151,0,14
서울특별시 강북구,강북구 송중동 ,전기,40,0,0,0,0,0,27,0,3,0,6,0,4
서울특별시 강북구,강북구 송중동 ,하이브리드,252,0,0,0,0,0,252,0,0,0,0,0,0
서울특별시 강북구,강북구 송중동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 강북구,강북구 송중동 ,기타연료,10,0,0,0,0,0,0,2,8,0,0,0,0
서울특별시 강북구,강북구 송천동 ,휘발유,2809,0,0,0,0,0,2796,3,9,0,1,0,0
서울특별시 강북구,강북구 송천동 ,경유,2246,0,0,0,0,7,1374,192,583,8,2,0,80
서울특별시 강북구,강북구 송천동 ,엘피지,548,0,0,0,0,1,325,40,59,0,106,2,15
서울특별시 강북구,강북구 송천동 ,전기,33,0,0,0,0,0,23,0,3,0,1,0,6
